,time
0,1.18869626704
1,3.18299319728
2,5.18703825616
3,6.97008265672
4,8.77029478458
5,10.4281081608
6,12.3192158584
7,14.0718820862
8,15.831273011
9,17.5602857631
10,19.4641723356
11,21.3965328067
12,23.1795772072
13,24.9626216078
14,26.8537293053
15,28.6908053544
16,30.6342403628
17,32.418989101
18,34.1036281179
19,35.7689513081
20,37.5519957087
21,39.3553287982
22,41.0100212128
23,43.1875283447
24,44.8462682564
25,46.52124936
26,48.2623582766
27,49.8712115671
28,51.677324263
29,53.2752054227
30,54.9698412698
31,56.6791992783
32,58.5798185941
