,time
0,0.978911564626
1,6.09002267574
2,11.4505668934
3,16.9426303855
4,21.8315192744
5,26.5888888889
6,31.2736961451
7,35.953968254
8,40.058276644
9,44.3031746032
10,48.9108843537
11,53.0832199546
12,57.7136054422
13,62.0764172336
14,66.7657596372
15,71.1965986395
16,75.3870748299
17,80.0492063492
18,84.7340136054
19,89.1240362812
20,93.7907029478
21,98.6614512472
22,103.128571429
23,107.831519274
24,112.416553288
25,117.341723356
26,121.976643991
27,126.144444444
28,130.815646259
29,134.997052154
30,139.554875283
31,143.976643991
32,148.443764172
33,152.856462585
34,157.101360544
35,161.459637188
36,165.976643991
37,171.069614512
38,175.82244898
39,180.747619048
