,time
0,1.00612244898
1,4.7022675737
2,8.59342403628
3,12.1399092971
4,15.5095238095
5,18.9925170068
6,22.9653061224
7,26.4210884354
8,29.8768707483
9,33.4142857143
10,37.1058956916
11,40.6342403628
12,44.3575963719
13,47.8678004535
14,51.319047619
15,54.752154195
16,58.2850340136
17,61.8405895692
18,65.3371882086
19,68.8836734694
20,72.4437641723
21,75.9494331066
22,79.5095238095
23,83.1467120181
24,86.9380952381
25,90.5480725624
26,94.2396825397
27,97.5911564626
28,101.251020408
29,105.192063492
30,108.788435374
31,112.570748299
32,116.439229025
33,120.121768707
34,123.92675737
35,127.863265306
36,131.763492063
37,135.586621315
38,139.464172336
