,time
0,0.0
1,3.78616780045
2,7.63650793651
3,11.7045351474
4,15.8950113379
5,19.90861678
6,24.035600907
7,28.3893424036
8,32.498185941
9,36.7068027211
10,40.7884353741
11,45.0242630385
12,49.1603174603
13,53.3870748299
14,57.6546485261
15,61.9131519274
16,66.3303854875
17,71.133106576
18,75.9675736961
19,80.6206349206
20,85.5231292517
21,90.1308390023
22,94.9290249433
23,99.6637188209
24,104.421088435
25,109.332653061
26,113.981179138
27,118.747619048
28,123.618367347
29,128.058276644
30,133.05600907
31,138.162585034
32,143.328117914
33,148.53446712
34,153.904081633
35,159.409750567
36,164.597959184
37,169.808843537
38,175.754421769
