,time
0,0.107936507937
1,3.58639455782
2,6.68390022676
3,9.70430839002
4,12.7882086168
5,15.8630385488
6,19.1555555556
7,22.062585034
8,25.2371882086
9,28.3845804989
10,31.4639455782
11,34.5206349206
12,37.7678004535
13,40.8562358277
14,44.1170068027
15,47.2371882086
16,50.3482993197
17,53.5863945578
18,56.7111111111
19,59.9129251701
20,62.906122449
21,65.9265306122
22,68.7609977324
23,71.9174603175
24,74.883446712
25,77.9628117914
26,80.7927437642
27,83.9628117914
28,87.0512471655
29,89.9854875283
30,93.0240362812
31,96.2530612245
32,99.5682539683
33,102.85170068
34,106.12154195
35,109.355102041
36,112.688435374
37,116.058049887
38,119.264399093
39,122.416326531
40,125.713378685
41,128.756462585
42,131.903854875
43,135.264399093
44,138.443537415
45,141.654421769
46,144.878911565
47,148.194104308
48,151.432199546
49,154.561451247
50,157.740589569
51,160.969614512
52,164.166893424
53,167.214512472
54,170.402721088
55,173.609070295
56,176.829024943
57,180.13968254
58,183.146485261
59,186.24399093
60,189.454875283
61,192.552380952
62,195.804081633
63,198.960544218
