,time
0,0.0215419501134
1,3.63151927438
2,6.91496598639
3,10.2528344671
4,13.4183673469
5,16.7290249433
6,20.470521542
7,23.6133786848
8,27.5453514739
9,31.0782312925
10,34.6700680272
11,38.1757369615
12,41.6995464853
13,45.3548752834
14,49.246031746
15,52.910430839
16,56.5113378685
17,59.8038548753
18,63.4591836735
19,67.3231292517
20,70.701814059
21,74.2709750567
22,77.5907029478
23,81.0510204082
24,84.2845804989
25,87.4410430839
26,91.1598639456
27,94.552154195
28,97.6315192744
29,100.85600907
30,104.207482993
31,107.51814059
32,110.946712018
33,114.075963719
34,117.214285714
35,120.524943311
36,123.404761905
37,126.942176871
38,129.958049887
39,133.386621315
40,136.96031746
41,140.026077098
42,143.173469388
43,146.64739229
44,149.672335601
45,152.987528345
46,155.862811791
47,159.341269841
48,162.511337868
49,165.72675737
50,169.354875283
51,172.515873016
52,176.162131519
53,179.241496599
54,181.998866213
55,185.264172336
56,188.171201814
57,191.83106576
58,195.08276644
59,198.407029478
60,201.590702948
61,204.96031746
62,208.361678005
63,212.116780045
