,time
0,0.0
1,4.57052154195
2,9.60453514739
3,15.2689342404
4,20.8244897959
5,26.1850340136
6,32.3800453515
7,37.7496598639
8,42.9605442177
9,48.4798185941
10,54.0308390023
11,59.6
12,65.4231292517
13,71.0557823129
14,76.9197278912
15,82.8199546485
16,88.9514739229
17,94.6566893424
18,100.543310658
19,106.448072562
20,111.91292517
21,117.885714286
22,123.840362812
23,129.382312925
24,135.309750567
25,141.473015873
26,147.486621315
27,153.291609977
28,158.924263039
29,164.516099773
30,169.763265306
31,175.781405896
32,180.34829932
33,185.07845805
34,189.726984127
35,192.74739229
