,time
0,0.00943310657596
1,1.76474532465
2,3.52949064931
3,5.2883446712
4,6.87798177814
5,8.64888888889
6,10.226472907
7,11.9051247166
8,13.5749640358
9,15.3397093604
10,16.9436734694
11,18.5524508489
12,20.2266964133
13,21.9822222222
14,23.5751875422
15,25.3654421769
16,26.923678671
17,28.6080725624
18,30.3174196799
19,31.9464153642
20,33.6239455782
21,35.3401563732
22,37.0026303855
23,38.6433976219
24,40.326893424
25,41.9466388706
26,43.5756345549
27,45.3019501134
28,46.8336259235
29,48.5078714879
30,50.1817687075
