,time
0,0.0
1,4.87437641723
2,10.2575963719
3,15.6362811791
4,20.2802721088
5,25.2916099773
6,30.2802721088
7,35.0285714286
8,40.2213151927
9,45.0965986395
10,49.80861678
11,54.1306122449
12,58.7746031746
13,63.9219954649
14,68.4299319728
15,73.1691609977
16,78.0580498866
17,83.1736961451
18,87.9628117914
19,92.8290249433
20,97.6907029478
21,102.565986395
22,106.570521542
23,110.634013605
24,114.792743764
25,118.978684807
26,123.863038549
27,128.738321995
28,133.985487528
29,138.742857143
30,143.237188209
31,148.026303855
32,153.835827664
33,158.529705215
34,164.284807256
35,168.792743764
36,174.547845805
37,179.141950113
38,183.690702948
39,189.93106576
40,194.815419501
41,198.942403628
42,204.448072562
43,209.572789116
44,214.860770975
45,219.985487528
46,225.105668934
47,229.804081633
48,234.797278912
49,239.713378685
50,244.352834467
51,248.652154195
52,254.148752834
53,258.901587302
54,263.899319728
55,269.141950113
56,273.840362812
57,278.833560091
58,284.207709751
59,289.214512472
60,293.58185941
61,299.336961451
62,304.579591837
63,308.638548753
64,313.5138322
65,318.493424036
66,322.992290249
67,327.622675737
68,332.493424036
69,337.377777778
70,341.994557823
71,346.74739229
72,351.024036281
73,356.01723356
74,361.141950113
75,366.398185941
76,371.640816327
77,376.516099773
