,time
0,0.0
1,2.76099773243
2,5.50476190476
3,8.58412698413
4,11.5591836735
5,14.5342403628
6,17.3551020408
7,20.212244898
8,23.219047619
9,26.1714285714
10,29.2507936508
11,32.2213151927
12,34.9287981859
13,37.9265306122
14,40.8607709751
15,43.7496598639
16,46.7927437642
17,49.8721088435
18,52.9242630385
19,55.9038548753
20,58.6476190476
21,61.6272108844
22,64.4707482993
23,67.241723356
24,70.0897959184
25,73.0965986395
26,75.9038548753
27,78.6022675737
28,81.3188208617
29,83.9628117914
30,86.7065759637
31,89.4639455782
32,92.4027210884
33,95.2825396825
34,98.2666666667
35,101.001360544
36,103.568253968
37,106.189569161
38,108.833560091
39,111.663492063
40,114.606802721
41,117.169160998
42,119.745124717
43,122.461678005
44,125.110204082
45,128.044444444
46,130.86984127
47,133.61814059
48,136.284807256
49,139.092063492
50,141.717913832
51,144.461678005
52,147.259863946
53,149.795011338
54,152.293877551
55,154.819954649
56,157.246258503
57,160.107936508
58,162.615873016
59,165.114739229
60,169.91292517
61,172.475283447
62,174.969614512
