,time
0,0.706802721088
1,1.99122229537
2,3.67610269914
3,5.25886913905
4,6.96530612245
5,8.42440201887
6,10.2215419501
7,11.5899348987
8,13.446031746
9,14.8575817424
10,16.4403481823
11,18.3303854875
12,19.9122229537
13,21.8013312852
14,23.3840977251
15,24.9743764172
16,26.7538585327
17,28.4210884354
18,30.0725623583
19,31.5532148343
20,33.2380952381
21,34.7698046961
22,36.5057420818
23,38.1671201814
24,39.7223319435
25,41.2029844196
26,42.7857508595
27,44.3303854875
28,45.6959988296
29,47.1603174603
30,48.5551898179
31,49.984785312
32,51.4052154195
33,52.7418623363
34,54.1204008485
35,55.5499963426
