,time
0,0.434693877551
1,5.31451247166
2,10.058276644
3,14.6931972789
4,19.5004535147
5,24.185260771
6,29.0197278912
7,33.5049886621
8,38.0764172336
9,42.3666666667
10,46.8473922902
11,51.3099773243
12,55.7770975057
13,60.4301587302
14,65.0560090703
15,69.7272108844
16,74.3802721088
17,79.49138322
18,84.5798185941
19,89.8315192744
20,94.7204081633
21,99.3099773243
22,104.148979592
23,108.597959184
24,113.114965986
25,117.600226757
26,121.958503401
27,126.389342404
28,130.942630385
29,135.536734694
30,140.289569161
31,145.006122449
32,149.92675737
33,154.63877551
34,159.17845805
35,163.82244898
36,168.539002268
37,173.541269841
38,178.207936508
39,182.856462585
