,time
0,0.0
1,1.38149641577
2,3.12951228879
3,5.01849718382
4,6.62795918367
5,8.28897849462
6,9.92047619048
7,11.3621031746
8,12.8281810036
9,14.463421659
10,15.961292517
11,17.3109959037
12,18.8334613415
13,20.446553288
14,21.8783922171
15,23.4854390681
16,25.0179818594
17,26.4739823349
18,28.0338548753
19,29.5753008193
20,31.0413786482
21,32.5920378904
22,34.1145033282
23,35.6710430839
24,37.1876280082
25,38.7957596372
26,40.317140297
27,41.8396057348
28,43.3036961451
29,44.7999551971
30,46.2942268305
31,47.8448860727
32,49.3673515105
33,50.8616231439
34,52.3558947773
35,53.9930385488
36,55.3726318484
