,time
0,0.0356009070295
1,5.66825396825
2,11.1421768707
3,16.6659863946
4,21.5775510204
5,27.4324263039
6,32.4845804989
7,37.7181405896
8,42.4301587302
9,47.2464852608
10,51.7498866213
11,55.8315192744
12,60.2306122449
13,64.8473922902
14,69.4006802721
15,73.9176870748
16,79.1965986395
17,83.953968254
18,89.0741496599
19,93.6365079365
20,98.3893424036
21,102.806575964
22,107.650113379
23,112.362131519
24,117.192063492
25,121.7861678
26,126.892743764
27,131.273696145
28,135.795238095
29,140.915419501
30,146.162585034
31,151.164852608
32,156.665986395
33,162.158049887
34,167.300907029
35,172.167120181
36,176.661451247
37,181.990249433
38,186.910884354
39,193.446031746
40,198.194331066
41,202.783900227
42,207.527664399
43,212.402947846
44,216.901814059
45,221.840589569
46,226.752154195
47,231.876870748
48,235.940362812
49,240.253287982
50,245.214739229
51,249.713605442
52,255.237414966
53,259.586621315
54,263.949433107
55,268.357596372
56,273.273696145
57,278.090022676
58,283.019727891
59,287.749886621
60,293.069614512
61,298.765759637
62,303.219274376
63,309.319047619
64,314.702267574
65,319.799773243
66,324.924489796
67,329.731746032
68,334.44829932
69,339.482312925
70,344.171655329
71,349.450566893
72,355.037868481
73,360.883673469
74,365.563945578
75,371.690929705
76,377.173922902
77,380.84739229
