,time
0,4.67505668934
1,7.45963718821
2,10.289569161
3,13.110430839
4,15.9176870748
5,18.774829932
6,21.4324263039
7,24.2260770975
8,26.9562358277
9,29.7408163265
10,32.6433106576
11,35.468707483
12,38.3077097506
13,41.0696145125
14,43.8950113379
15,46.6977324263
16,49.4278911565
17,52.2578231293
18,55.087755102
19,57.9358276644
20,60.8065759637
21,63.6501133787
22,66.5253968254
23,69.3870748299
24,72.2124716553
25,75.0151927438
26,77.7816326531
27,80.6024943311
28,83.6138321995
29,86.3303854875
30,89.0968253968
31,91.8632653061
