,time
0,0.243990929705
1,3.62721088435
2,6.34376417234
3,9.43219954649
4,12.5977324263
5,15.4503401361
6,18.3845804989
7,20.883446712
8,23.8766439909
9,26.5024943311
10,29.2371882086
11,31.9990929705
12,34.6022675737
13,37.4321995465
14,40.3573696145
15,43.0285714286
16,45.958276644
17,48.5659863946
18,51.0965986395
19,53.958276644
20,56.5614512472
21,59.3369614512
22,62.1487528345
23,65.0467120181
24,67.7179138322
25,70.6022675737
26,73.3596371882
27,76.2802721088
28,78.6839002268
29,81.5727891156
30,84.443537415
31,86.9287981859
32,89.8766439909
33,92.3436471363
34,95.0058956916
35,97.7179138322
36,100.212244898
37,102.937868481
38,105.609070295
39,108.411791383
40,110.812376564
41,113.264399093
42,116.012698413
43,118.983219955
44,121.695238095
45,124.470748299
46,127.341496599
47,130.307482993
48,133.033106576
49,135.736054422
50,138.257596372
51,140.919727891
52,143.681632653
53,146.493424036
54,149.264399093
55,152.053514739
56,154.66122449
57,157.445804989
58,160.076190476
59,163.06151708
60,165.631746032
61,168.634013605
62,170.992290249
63,174.058049887
