,time
0,0.416326530612
1,4.93786848073
2,8.86530612245
3,12.8607709751
4,16.4888888889
5,20.3074829932
6,24.085260771
7,27.1736961451
8,31.1827664399
9,34.7972789116
10,38.5387755102
11,42.398185941
12,45.8947845805
13,49.9219954649
14,53.9900226757
15,57.0920634921
16,60.6702947846
17,64.1578231293
18,67.80861678
19,71.2553287982
20,74.8380952381
21,78.398185941
22,81.9038548753
23,85.137414966
24,88.1170068027
25,90.6385487528
26,93.7179138322
27,97.0512471655
28,100.094331066
29,103.427664399
30,106.85170068
31,109.577324263
32,112.411791383
33,115.250793651
34,118.262131519
35,121.323356009
36,124.148752834
37,127.468480726
38,130.788208617
39,134.135147392
40,137.926530612
41,140.887981859
42,144.488888889
43,147.291609977
44,150.770068027
45,154.080725624
46,157.572789116
47,161.046712018
48,164.289342404
49,167.400453515
50,170.475283447
51,173.550113379
52,177.07845805
53,180.293877551
54,183.590929705
55,186.674829932
56,189.949206349
57,193.219047619
58,196.302947846
59,198.887981859
60,201.382312925
61,204.203174603
62,207.096598639
63,209.717913832
