,time
0,0.019433106576
1,1.45311649152
2,2.75327335235
3,4.20638984387
4,5.58302652005
5,7.03077097506
6,8.3362998724
7,9.65662131519
8,10.8601337787
9,12.1602906396
10,13.4222075927
11,14.6458846382
12,16.0511791383
13,17.2079584522
14,18.39339559
15,19.7700322662
16,21.0262358277
17,22.2938661725
18,23.5940230333
19,24.9706597095
20,26.2708165704
21,27.7836054422
22,29.0623298304
23,30.5536862296
24,31.9740816327
25,33.1539999512
26,34.5306366274
27,35.8307934882
28,37.1940362812
29,38.3546273946
30,39.8077438861
31,41.1350793651
32,42.3315777924
