,time
0,1.35986394558
1,4.2306122449
2,7.31451247166
3,10.6297052154
4,13.6591836735
5,16.879138322
6,19.826984127
7,23.006122449
8,26.3621315193
9,29.4324263039
10,32.6342403628
11,35.7317460317
12,38.7022675737
13,41.6183673469
14,44.4528344671
15,47.7181405896
16,50.7068027211
17,53.6274376417
18,56.4301587302
19,59.5866213152
20,62.7430839002
21,65.826984127
22,68.901814059
23,71.8950113379
24,74.8746031746
25,78.035600907
26,81.237414966
27,84.4891156463
28,87.5004535147
29,90.3349206349
30,93.0968253968
31,95.9675736961
32,98.6387755102
