,time
0,1.2283446712
1,8.57528344671
2,14.7657596372
3,20.2215419501
4,27.4142857143
5,33.6591836735
6,40.0038548753
7,45.2555555556
8,50.8247165533
9,56.9380952381
10,62.8927437642
11,67.8088435374
12,73.1149659864
13,77.7090702948
14,82.3893424036
15,87.7090702948
16,93.0197278912
17,99.5503401361
18,104.421088435
19,110.588888889
20,116.275963719
21,121.459637188
22,127.046938776
23,132.888208617
24,138.919954649
25,146.625170068
26,152.398412698
27,158.55260771
28,164.130839002
29,170.035600907
30,176.090022676
31,181.944897959
