,time
0,0.0
1,5.15102040816
2,10.801814059
3,16.1170068027
4,21.1827664399
5,26.1351473923
6,30.1442176871
7,34.1850340136
8,38.8653061224
9,43.8857142857
10,49.4548752834
11,54.2575963719
12,58.9287981859
13,64.1215419501
14,68.4253968254
15,72.9287981859
16,77.4185941043
17,82.9151927438
18,87.8494331066
19,92.9741496599
20,97.49569161
21,102.488888889
22,107.377777778
23,111.690702948
24,115.223582766
25,120.34829932
26,125.205442177
27,129.6
28,133.867573696
29,138.271201814
30,143.169160998
31,147.486621315
32,150.615873016
33,153.953741497
34,157.482086168
35,161.327891156
36,164.924263039
37,169.368707483
38,174.008163265
39,177.917460317
40,181.831292517
41,186.185034014
42,189.962811791
43,194.466213152
44,198.624943311
45,202.865306122
46,206.906122449
47,210.584126984
48,213.47755102
49,217.209977324
50,220.779138322
51,224.008163265
52,226.842630385
53,229.699773243
54,231.328999342
