,time
0,1.73628117914
1,6.31678004535
2,11.90861678
3,17.0560090703
4,22.8473922902
5,27.9721088435
6,33.5004535147
7,39.2691609977
8,45.2600907029
9,51.446031746
10,57.8315192744
11,63.5503401361
12,69.6455782313
13,75.6138321995
14,81.9630385488
15,86.8337868481
16,92.0492063492
17,96.9471655329
18,102.484580499
19,107.790702948
20,112.842857143
21,117.355328798
22,122.55260771
23,127.99478458
24,132.824716553
25,138.03106576
26,143.101360544
27,148.316780045
28,153.409750567
29,158.860997732
30,164.021995465
31,168.95170068
32,173.600226757
33,178.720408163
34,183.609297052
35,188.498185941
36,193.749886621
37,199.337188209
38,204.203401361
39,210.035600907
