,time
0,0.0
1,4.52925170068
2,8.79229024943
3,12.7333333333
4,16.9827664399
5,20.9873015873
6,25.0870748299
7,29.3047619048
8,33.3818594104
9,37.6176870748
10,42.0848072562
11,46.6879818594
12,51.1006802721
13,57.1278911565
14,61.4952380952
15,65.7129251701
16,70.0621315193
17,74.6426303855
18,79.6222222222
19,84.4566893424
20,89.2412698413
21,93.6902494331
22,97.9396825397
23,102.855782313
24,106.996371882
25,111.799092971
26,117.136961451
27,122.116553288
28,126.415873016
29,130.765079365
30,135.445351474
31,139.726530612
32,144.211791383
33,148.597278912
34,152.978231293
35,157.20952381
36,161.699319728
37,166.039455782
38,172.456689342
39,177.685714286
40,182.384126984
41,187.096145125
42,191.653968254
43,196.302494331
44,200.706122449
45,205.735600907
46,210.007709751
47,214.4430839
48,219.93968254
49,224.837641723
50,229.844444444
51,234.610884354
52,239.263945578
53,244.14829932
54,248.674376417
55,253.322902494
56,257.667573696
57,262.048526077
58,266.33877551
59,270.257142857
60,274.533786848
61,278.937414966
62,283.082539683
63,287.585941043
