,time
0,0.0
1,4.57029478458
2,8.87414965986
3,12.9421768707
4,16.679138322
5,20.8015873016
6,24.6519274376
7,28.7789115646
8,33.8310657596
9,37.8265306122
10,41.4138321995
11,45.6723356009
12,49.8129251701
13,54.2936507937
14,59.1780045351
15,63.4954648526
16,67.0238095238
17,70.9013605442
18,74.7471655329
19,79.8673469388
20,84.0578231293
21,87.5861678005
22,91.2596371882
23,94.9285714286
24,98.9195011338
25,102.710884354
26,107.078231293
27,112.03968254
28,115.717687075
29,119.545351474
30,123.5861678
31,127.676870748
32,131.023809524
33,134.878684807
34,138.756235828
35,142.565759637
36,146.602040816
37,150.937641723
38,154.189342404
39,158.384353741
40,162.692743764
41,166.411564626
42,170.207482993
43,174.153061224
44,177.967120181
45,182.289115646
46,186.048752834
47,189.853741497
48,193.654195011
49,197.826530612
50,201.255102041
51,205.014739229
52,209.572562358
53,213.803854875
54,217.989795918
55,221.264172336
56,224.996598639
57,228.801587302
58,232.642857143
59,237.209750567
