,time
0,1.13287981859
1,3.68616780045
2,6.02822123473
3,8.3029478458
4,10.4540039134
5,12.9832199546
6,15.2961451247
7,17.4742109209
8,19.9219954649
9,22.2984126984
10,24.6702947846
11,27.0013605442
12,29.3097505669
13,31.6672381318
14,33.831292517
15,35.9404076147
16,38.3800453515
17,40.8240298808
18,42.8843080243
19,45.2498125594
20,46.8522511155
21,49.4140589569
22,51.6595667837
23,53.7587301587
24,55.8564296686
25,58.069321008
26,59.9006793578
27,62.4117913832
28,64.5553818302
29,66.8445797674
30,68.9786848073
31,71.0414426523
32,73.3868480726
