,time
0,1.01519274376
1,4.85646258503
2,8.9335600907
3,13.0968253968
4,16.9290249433
5,21.4233560091
6,25.7453514739
7,29.5503401361
8,33.2419501134
9,37.1920634921
10,41.087755102
11,44.5526077098
12,48.1535147392
13,51.9176870748
14,55.3961451247
15,59.237414966
16,62.7702947846
17,66.8609977324
18,70.520861678
19,74.2351473923
20,78.1126984127
21,82.0764172336
22,86.4074829932
23,90.1444444444
24,94.416553288
25,98.1897959184
26,102.126303855
27,105.904081633
28,109.731746032
29,113.57755102
30,117.078684807
31,120.96984127
32,125.133106576
33,129.359863946
34,133.246485261
35,137.373469388
36,141.119501134
37,145.110430839
38,149.087755102
