,time
0,0.0
1,3.45941043084
2,7.57278911565
3,11.9219954649
4,16.5433106576
5,20.8154195011
6,25.473015873
7,30.1124716553
8,34.5614512472
9,39.0784580499
10,43.6544217687
11,48.1124716553
12,52.8925170068
13,57.6680272109
14,62.3573696145
15,67.2009070295
16,72.3936507937
17,77.3777777778
18,82.1124716553
19,87.1782312925
20,91.8267573696
21,96.7337868481
22,101.536507937
23,106.216780045
24,111.042176871
25,115.980952381
26,120.951473923
27,125.835827664
28,130.611337868
29,135.355102041
30,139.863038549
31,144.402721088
32,149.336961451
33,153.917460317
34,158.638548753
35,163.881179138
36,169.046712018
