,time
0,0.475510204082
1,4.88367346939
2,9.98117913832
3,15.0786848073
4,19.9857142857
5,24.856462585
6,29.7362811791
7,34.8247165533
8,40.3621315193
9,45.677324263
10,50.9063492063
11,55.8814058957
12,62.0900226757
13,67.3009070295
14,72.3621315193
15,77.4097505669
16,82.670521542
17,87.2238095238
18,92.3893424036
19,97.4188208617
20,102.539002268
21,107.223809524
22,112.085487528
23,116.802040816
24,121.749886621
25,126.548072562
26,131.795238095
27,136.924489796
28,142.144444444
29,147.001587302
30,152.112698413
31,157.124036281
32,162.058276644
33,166.625170068
34,171.359863946
35,176.049206349
36,180.806575964
37,185.514058957
38,190.289569161
39,195.391609977
40,200.44829932
41,205.636507937
42,210.665986395
43,215.228344671
44,220.307709751
45,224.974376417
46,229.7
47,234.84739229
48,238.262358277
49,242.734013605
50,247.346258503
51,252.071882086
52,256.715873016
53,261.650113379
54,265.935827664
55,271.904081633
56,276.489115646
57,281.396145125
58,285.935827664
59,290.625170068
60,295.436961451
61,299.99478458
62,304.475510204
63,307.745351474
64,312.702267574
65,318.203401361
66,323.083219955
67,327.323582766
68,331.808843537
69,336.452834467
70,341.518594104
71,345.895011338
72,351.105895692
73,355.654648526
74,360.888208617
75,365.654648526
76,370.779365079
77,375.895011338
78,380.616099773
79,385.359863946
80,390.366666667
81,395.350793651
82,399.840589569
83,404.285034014
84,408.421088435
85,412.670521542
86,417.337188209
87,420.96984127
