,time
0,0.974376417234
1,4.67052154195
2,8.33945578231
3,12.0174603175
4,15.5684807256
5,19.319047619
6,22.879138322
7,26.543537415
8,30.1444444444
9,33.6229024943
10,37.1965986395
11,40.6614512472
12,44.5526077098
13,48.4709750567
14,51.6682539683
15,55.468707483
16,59.3689342404
17,63.0560090703
18,66.6614512472
19,70.2442176871
20,73.9176870748
21,77.6183673469
22,81.468707483
23,85.2918367347
24,89.0968253968
25,92.5798185941
26,96.1217687075
27,99.6546485261
28,103.251020408
29,106.874603175
30,110.543537415
31,114.226077098
32,117.863265306
33,121.418820862
34,125.28276644
35,128.901814059
36,132.566213152
37,137.427891156
38,141.241950113
