,time
0,0.0
1,4.47074829932
2,9.84489795918
3,14.9650793651
4,20.2575963719
5,25.7541950113
6,31.010430839
7,36.3845804989
8,41.0603174603
9,46.189569161
10,51.4367346939
11,56.0761904762
12,60.4344671202
13,66.0988662132
14,70.8426303855
15,75.3188208617
16,79.8267573696
17,84.570521542
18,89.1011337868
19,93.5274376417
20,98.0580498866
21,103.014965986
22,107.341496599
23,111.749659864
24,116.071655329
25,121.228117914
26,126.801814059
27,132.094331066
28,136.511564626
29,140.733786848
30,145.114739229
31,149.160090703
32,153.382312925
33,157.776870748
34,162.117006803
35,166.937868481
36,171.459410431
37,175.649886621
38,180.026303855
39,184.552380952
40,187.799546485
41,191.645351474
42,196.520634921
43,201.264399093
44,205.890249433
45,210.393650794
46,215.395918367
47,220.144217687
48,224.76553288
49,229.89478458
50,233.6861678
51,238.321088435
52,242.280272109
53,246.407256236
54,249.990022676
55,254.74739229
56,259.491156463
57,263.291609977
58,267.346031746
59,272.212244898
60,276.298412698
61,280.262131519
62,284.352834467
63,288.12154195
64,293.001360544
65,297.055782313
66,301.568253968
67,305.259863946
68,308.634013605
69,312.307482993
70,316.094331066
71,320.720181406
72,325.6
73,330.597732426
74,334.842630385
75,339.976417234
76,344.135147392
77,347.89478458
