,time
0,0.0
1,1.16873511651
2,2.57121725632
3,3.90408163265
4,5.14243451263
5,6.5916660571
6,7.95850340136
7,9.3031315274
8,10.6588642626
9,11.9585034014
10,13.3235803282
11,14.585814254
12,16.0350457985
13,17.3598639456
14,18.6997618641
15,20.0554945993
16,21.4112273344
17,22.6734612603
18,24.058276644
19,25.3381773259
20,26.7340136054
21,28.0496427962
22,29.4053755313
23,30.6676094572
24,31.9765927877
25,33.3734693878
26,34.688058258
27,36.0905403978
28,37.573015873
29,38.942254082
30,40.2979868172
31,41.7939677663
32,43.1648526077
33,44.5521826413
34,45.9546647811
35,47.3571469209
36,48.712879656
37,50.266893424
38,51.7048415543
