,time
0,0.0
1,1.44053511488
2,2.88107022976
3,4.55714285714
4,5.97398385878
5,7.66873105276
6,9.13310657596
7,10.5921699624
8,12.1598111168
9,13.6427149115
10,14.9985126667
11,16.5027210884
12,17.9219515763
13,19.3961451247
14,20.8030218061
15,22.3706629605
16,23.7680272109
17,25.2093645104
18,26.6115646259
19,28.0480660604
20,29.4462324954
21,30.9291362901
22,32.3893424036
23,33.8102065199
24,35.3235827664
25,36.6912767496
26,38.1318118645
27,39.6570843391
28,41.0552507741
29,42.5390022676
30,43.8939523241
31,45.4192247986
32,46.7793650794
