,time
0,0.217006802721
1,1.70076154715
2,3.35900405562
3,4.97472752542
4,6.63297003389
5,8.07861734897
6,9.70453514739
7,11.2675452499
8,12.6706735263
9,14.4139541121
10,15.8596014272
11,17.5095238095
12,19.1335674055
13,20.8343289526
14,22.3224953064
15,24.0038548753
16,25.681499362
17,27.2121847544
18,28.8279082242
19,30.4800453515
20,32.0168361251
21,33.6818594104
22,35.2908021034
23,36.9490446119
24,38.5571428571
25,40.2230105901
26,41.8387340599
27,43.4551020408
28,45.1127000382
29,46.6859044693
