,time
0,1.14217687075
1,3.62290249433
2,6.04467120181
3,8.55260770975
4,11.1875283447
5,13.677324263
6,16.2759637188
7,18.6523809524
8,21.0696145125
9,23.6909297052
10,26.1308390023
11,28.5163265306
12,30.9970521542
13,33.9857142857
14,36.5707482993
15,39.0560090703
16,41.468707483
17,43.8224489796
18,46.2306122449
19,48.5344671202
20,51.2192743764
21,53.3627223888
22,55.7770975057
23,58.4755102041
24,61.3054421769
25,63.7272108844
26,66.543537415
27,69.0197278912
28,71.5049886621
29,74.0854875283
30,76.5616780045
31,79.0378684807
32,81.5095238095
33,84.058276644
34,86.8519274376
35,89.0878501938
36,91.59569161
37,94.1036281179
38,96.6433106576
39,99.237414966
