,time
0,0.899495281984
1,2.49365079365
2,3.99775680882
3,5.64683149245
4,7.09601833565
5,8.54520517885
6,10.0401360544
7,11.4935508253
8,12.9427376685
9,14.491868432
10,16.1409431156
11,17.6909297052
12,19.0892887621
13,20.6977324263
14,22.0876063687
15,23.5367932119
16,25.1858678955
17,26.5351108185
18,28.0083900227
19,29.4334845049
20,30.9826152683
21,32.4845804989
22,33.9309609148
23,35.468707483
24,36.8793065613
25,38.3784653646
26,39.8276522078
27,41.276839051
28,42.7260258942
29,44.2079365079
30,45.7243435008
31,47.0735864238
32,48.5727452271
33,49.9902494331
34,51.3711749933
35,52.7204179163
36,54.3195206398
