,time
0,0.117006802721
1,4.08526077098
2,7.97188208617
3,11.8176870748
4,15.6045351474
5,19.3868480726
6,22.9605442177
7,27.8040816327
8,30.906122449
9,34.8879818594
10,39.0603174603
11,43.5410430839
12,47.7451247166
13,51.6317460317
14,55.6725623583
15,59.9174603175
16,63.2825396825
17,67.0421768707
18,70.906122449
19,74.7927437642
20,78.8698412698
21,82.9106575964
22,86.0444444444
23,89.5138321995
24,93.010430839
25,97.0965986395
26,100.448072562
27,103.971882086
28,107.785941043
29,111.214512472
30,114.722445729
31,118.575056689
32,122.511564626
33,125.418688383
34,129.823023594
35,133.07845805
36,136.711111111
37,140.22585034
38,144.6430839
39,148.352834467
40,151.005778656
41,154.969614512
42,158.429931973
43,161.70430839
44,165.146485261
45,168.611337868
46,172.076190476
47,175.423129252
48,178.783673469
49,182.448072562
50,186.030730094
51,189.176683816
52,192.978684807
53,196.366439909
54,199.677097506
55,202.389689448
56,206.897052154
57,210.45260771
58,213.645351474
59,217.47755102
60,221.178231293
61,224.602267574
62,227.672562358
63,231.39138322
