,time
0,0.0
1,5.14671201814
2,11.7317460317
3,18.3666666667
4,24.8247165533
5,30.6659863946
6,36.416553288
7,42.1580498866
8,48.2170068027
9,54.3848072562
10,59.5884353741
11,65.8904761905
12,71.7770975057
13,78.1036281179
14,84.0900226757
15,90.1489795918
16,95.9766439909
17,101.990249433
18,108.040136054
19,114.561678005
20,120.520861678
21,126.643310658
22,132.418745276
23,138.384807256
24,145.010657596
25,151.532199546
26,157.17845805
27,163.645578231
28,170.153514739
29,176.475510204
30,182.570748299
31,188.76122449
32,194.788435374
33,201.196598639
34,206.978911565
35,213.260090703
36,219.672789116
37,226.489115646
38,233.142176871
