,time
0,1.22335600907
1,4.64739229025
2,8.089569161
3,11.2369614512
4,14.6428571429
5,17.985260771
6,20.8469387755
7,23.4410430839
8,26.6609977324
9,29.9489795918
10,33.1507936508
11,36.2800453515
12,39.0918367347
13,42.529478458
14,45.8673469388
15,48.8696145125
16,52.1757369615
17,55.4455782313
18,58.6428571429
19,61.9535147392
20,64.8424036281
21,68.1213151927
22,71.373015873
23,74.5068027211
24,77.4319727891
25,80.2346938776
26,83.4637188209
27,86.6972789116
28,89.4092970522
29,92.5204081633
30,95.7176870748
31,98.783446712
32,101.5
33,104.379818594
34,107.5
35,110.620181406
36,113.763038549
37,116.924036281
38,120.153061224
39,123.173469388
40,126.443310658
41,129.704081633
42,132.951247166
43,136.361678005
44,139.62244898
45,142.674603175
46,145.826530612
47,149.005668934
48,152.153061224
49,155.391156463
50,158.597505669
51,161.672335601
52,164.375283447
53,167.304988662
54,169.835600907
55,172.910430839
56,175.472789116
57,178.397959184
58,181.382086168
59,184.275510204
