,time
0,0.0
1,4.81541950113
2,9.14648526077
3,13.7088435374
4,18.1215419501
5,22.4526077098
6,26.8562358277
7,31.1827664399
8,35.4276643991
9,39.5002267574
10,43.7859410431
11,47.8494331066
12,51.9990929705
13,56.443537415
14,60.7297442274
15,65.264399093
16,69.6861678005
17,74.060663692
18,77.9174603175
19,82.3074829932
20,86.5523809524
21,91.0421768707
22,96.0988662132
23,100.810884354
24,105.413011322
25,110.343764172
26,115.010430839
27,119.677097506
28,123.903854875
29,128.207709751
30,132.656689342
31,136.765358951
32,141.208998773
33,145.58185941
34,149.849409537
35,154.66122449
36,159.241723356
37,163.58185941
38,169.187301587
39,173.282539683
40,177.459410431
41,181.835827664
42,186.321088435
43,189.899319728
44,193.994557823
45,198.030839002
46,202.144217687
47,206.312018141
48,210.479818594
49,214.507029478
50,218.760997732
51,222.552380952
52,226.872499776
53,230.328664082
54,234.278566146
55,238.407256236
56,242.874376417
57,246.375141215
58,250.85170068
59,254.521814222
60,258.965454043
61,262.668487228
62,266.86525817
63,271.781405896
