,time
0,0.0
1,4.189569161
2,9.87210884354
3,14.9560090703
4,19.3959183673
5,24.2575963719
6,29.0693877551
7,33.4684807256
8,38.1487528345
9,42.9151927438
10,47.6090702948
11,51.8040816327
12,56.2666666667
13,60.8199546485
14,65.6680272109
15,70.0580498866
16,74.1215419501
17,78.3619047619
18,84.4888888889
19,89.0739229025
20,93.1464852608
21,98.1396825397
22,102.842630385
23,107.404988662
24,112.216780045
25,116.720181406
26,124.098866213
27,128.443537415
28,133.151020408
29,137.622675737
30,142.203174603
31,146.135147392
32,151.264399093
33,156.801814059
34,161.232653061
35,165.259863946
36,170.634013605
37,175.976417234
38,181.26893424
39,186.03537415
40,191.046712018
41,195.903854875
42,200.257596372
43,204.887981859
44,209.07845805
45,214.525170068
46,219.559183673
47,225.064852608
48,229.155555556
49,234.284807256
50,239.028571429
51,243.590929705
52,248.144217687
53,252.74739229
54,256.711111111
55,261.70430839
56,267.082993197
57,272.080725624
58,277.586394558
59,282.457142857
60,287.831292517
61,292.339229025
62,296.561451247
63,302.180498866
64,306.339229025
65,310.74739229
66,314.6430839
67,318.779138322
68,323.776870748
69,329.155555556
70,333.61814059
71,338.665759637
72,343.241723356
73,349.658956916
74,353.940136054
75,359.681632653
76,365.214512472
77,369.663492063
