,time
0,1.06031746032
1,6.80181405896
2,12.674829932
3,18.8380952381
4,25.5047619048
5,31.8902494331
6,39.1328798186
7,44.8517006803
8,51.6
9,58.2893424036
10,63.6680272109
11,68.8244897959
12,74.2802721088
13,79.6725623583
14,85.5183673469
15,91.6272108844
16,97.3324263039
17,102.960544218
18,107.990022676
19,113.745124717
20,119.350566893
21,125.291609977
22,131.101133787
23,136.788208617
24,142.534240363
25,148.74739229
26,155.037641723
27,161.563718821
28,167.350566893
29,173.114739229
30,178.670294785
31,184.97414966
32,191.500226757
33,197.541043084
34,203.595464853
35,210.094331066
36,216.579591837
37,222.97414966
38,228.819954649
39,235.545578231
