,time
0,0.0
1,4.51632653061
2,9.85419501134
3,14.7702947846
4,19.8315192744
5,24.5707482993
6,28.9925170068
7,33.0287981859
8,37.5594104308
9,41.3734693878
10,47.5140589569
11,51.4596371882
12,56.1126984127
13,60.3893424036
14,64.5299319728
15,69.0560090703
16,73.8814058957
17,78.4709750567
18,83.0922902494
19,87.4052154195
20,91.4097505669
21,94.901814059
22,98.4936507937
23,102.357596372
24,105.622902494
25,109.749886621
26,114.207936508
27,118.919954649
28,123.151247166
29,127.087755102
30,130.824716553
31,134.01292517
32,137.037868481
33,139.935827664
34,142.539002268
35,145.582086168
36,149.364399093
37,153.763492063
38,157.858730159
39,161.251020408
40,164.539002268
41,167.650113379
42,170.507256236
43,174.053741497
44,177.182993197
45,180.266893424
46,182.670521542
47,184.899312413
48,187.201133787
49,189.175618097
50,191.619221344
51,193.45192378
52,195.981179138
53,197.320962256
54,199.5609319
