,time
0,0.402721088435
1,3.78594104308
2,6.67936507937
3,9.46848072562
4,11.80861678
5,14.2258503401
6,16.6793650794
7,19.7360544218
8,22.1260770975
9,24.6158730159
10,27.1826250213
11,29.4229512594
12,31.7315192744
13,34.9197278912
14,37.6453514739
15,40.1765172019
16,42.4168434399
17,44.9106575964
18,47.0468509985
19,49.137822154
20,51.7587301587
21,54.2077097506
22,56.6022675737
23,59.2916099773
24,62.3573696145
25,64.9560090703
26,66.7617218931
27,69.7133786848
28,71.9891497818
29,74.2530612245
30,76.6884353741
31,79.241723356
32,81.6408163265
33,84.1124716553
34,86.6612244898
35,88.9968253968
36,90.8078901812
37,93.6544217687
38,96.1124716553
39,99.5047619048
40,101.921995465
41,104.570521542
42,107.141950113
43,109.695238095
44,112.098866213
45,114.488888889
46,116.887981859
47,119.541043084
48,121.921995465
49,125.445804989
50,127.822222222
51,129.789566723
52,132.366439909
53,135.146485261
54,139.101133787
55,141.654421769
56,144.774603175
57,147.418594104
58,150.312018141
59,153.296145125
60,155.990022676
61,159.123809524
62,161.754195011
63,164.733786848
