,time
0,1.06961451247
1,2.76949991466
2,4.56152927121
3,6.24495078796
4,8.13083900227
5,9.55748990158
6,11.2056689342
7,12.7614211754
8,14.266893424
9,15.7481367696
10,17.3229504466
11,19.0378684807
12,20.5268817204
13,21.8301757979
14,23.5679012346
15,25.2513227513
16,26.7175285885
17,28.4709750567
18,29.9757637822
19,31.659185299
20,33.2918367347
21,34.8088126529
22,36.3836263299
23,38.2623582766
24,39.967685043
25,41.2709791204
26,43.0968253968
27,44.5292143142
28,46.3212436707
29,47.6245377482
30,49.3622631848
31,51.0741496599
32,52.403282699
33,53.9237924561
34,55.6072139728
35,57.2906354896
36,59.2782312925
