,time
0,0.148752834467
1,3.5410430839
2,6.91065759637
3,10.2712018141
4,13.39138322
5,16.525170068
6,19.4684807256
7,22.6430839002
8,26.0308390023
9,29.3777777778
10,32.7473922902
11,35.7360544218
12,38.7020408163
13,41.9129251701
14,45.2734693878
15,48.6929705215
16,51.9492063492
17,55.2870748299
18,58.5931972789
19,62.1306122449
20,65.3052154195
21,68.7337868481
22,72.0308390023
23,75.0557823129
24,78.3210884354
25,81.6680272109
26,85.2598639456
27,88.6612244898
28,92.0897959184
29,95.5546485261
30,98.9514739229
31,102.076190476
32,105.500226757
33,108.507029478
34,111.459410431
35,114.547845805
36,117.717913832
37,120.919727891
38,124.003628118
39,127.976417234
40,131.160090703
41,134.271201814
42,137.541043084
43,140.969614512
44,144.321088435
45,147.799546485
46,151.110204082
47,154.624943311
48,157.999092971
49,161.282539683
50,164.688435374
51,168.22585034
52,171.713378685
53,175.105668934
54,178.162358277
55,181.291609977
56,184.588662132
57,187.82675737
58,190.842630385
59,193.940136054
60,196.883446712
61,199.971882086
62,203.042176871
63,206.171428571
