,time
0,0.18703256691
1,1.89954648526
2,3.5309861101
3,5.11384195255
4,7.00109314933
5,8.77936507937
6,10.6538374011
7,12.4120181406
8,14.0021862987
9,15.8285584246
10,17.7136054422
11,19.5421817473
12,21.1859166606
13,22.9925170068
14,24.6560236998
15,26.4215167549
16,28.0652516682
17,29.6954648526
18,31.4136005657
19,33.1790936207
20,34.7619494632
21,36.5883215891
22,38.2929355733
23,40.2410658409
24,42.006558896
25,43.9267573696
26,45.6593031478
27,47.6074334154
28,49.2511683287
29,51.0197278912
30,52.9039125806
31,54.7302847065
32,56.4845804989
33,58.078633604
34,59.8632653061
35,61.4269825015
36,63.6047619048
37,65.2623639659
38,67.3961451247
