,time
0,0.82925170068
1,2.4983948179
2,4.38934240363
3,6.09608335568
4,7.79499183186
5,9.3462585034
6,11.0429050951
7,12.5419419859
8,14.2170068027
9,15.8398231455
10,17.6886353108
11,19.1876722015
12,20.6523809524
13,22.1357780866
14,23.7181405896
15,25.2837555572
16,26.6828566552
17,28.4891156463
18,29.8808020221
19,31.9630385488
20,33.6783621453
21,35.4772064142
22,37.126146994
23,38.8250554702
24,40.4346938776
25,41.8730971481
26,43.5220377279
27,45.0210746186
28,46.6070294785
29,48.2689878819
30,49.9678963581
31,51.9947845805
32,53.8154243776
