,time
0,0.0670082656719
1,1.41158494461
2,3.34346938776
3,4.94054730614
4,6.66091645738
5,8.48179138322
6,10.1457667894
7,11.923968254
8,13.4982810328
9,15.2482312925
10,16.8507952763
11,18.4829403685
12,20.0268614017
13,21.9677907005
14,23.4931292517
15,25.0556327668
16,26.8582086168
17,28.4522590398
18,30.084404132
19,31.5842131357
20,33.3434693878
21,34.8926153496
22,36.4806484123
23,38.2323582766
24,39.7449385967
25,41.553531807
26,43.1856768992
27,44.9080952381
28,46.5381911426
29,48.3457369615
