,time
0,0.0
1,2.7201814059
2,5.54557823129
3,8.28480725624
4,11.1283446712
5,13.8947845805
6,16.5750566893
7,19.3188208617
8,22.212244898
9,24.9333333333
10,27.726984127
11,30.3845804989
12,32.9242630385
13,35.6317460317
14,38.4798185941
15,41.2961451247
16,44.0308390023
17,46.7700680272
18,49.6272108844
19,52.4480725624
20,55.2598639456
21,58.0988662132
22,60.8290249433
23,63.5909297052
24,66.293877551
25,69.1328798186
26,72.1124716553
27,74.9287981859
28,77.7496598639
29,80.525170068
30,83.3142857143
31,86.0943310658
32,89.0784580499
33,91.9854875283
34,94.9922902494
35,97.7678004535
36,100.443537415
37,103.087528345
38,105.717913832
39,108.597732426
40,111.273469388
41,113.840362812
42,116.6430839
43,119.441269841
44,122.144217687
45,125.146485261
46,128.003628118
47,130.901587302
48,133.559183673
49,136.207709751
50,139.046712018
51,141.844897959
52,144.6430839
53,147.336961451
54,150.03537415
55,152.715646259
56,155.450340136
57,158.284807256
58,160.978684807
59,163.799546485
60,166.543310658
61,169.336961451
62,172.026303855
63,174.815419501
