,time
0,0.062358276644
1,3.2052154195
2,6.2029478458
3,9.06916099773
4,11.8854875283
5,14.5975056689
6,17.3911564626
7,20.2392290249
8,23.0918367347
9,25.731292517
10,28.6156462585
11,31.3548752834
12,34.2936507937
13,37.7993197279
14,40.6247165533
15,43.2551020408
16,45.9943310658
17,48.6882086168
18,51.4909297052
19,54.3662131519
20,57.1689342404
21,59.9671201814
22,62.7154195011
23,65.5045351474
24,68.2619047619
25,71.0510204082
26,74.2755102041
27,76.8605442177
28,79.3412698413
29,81.858276644
30,84.574829932
31,87.1916099773
32,89.9399092971
33,92.5068027211
34,95.2551020408
35,97.8038548753
36,100.443310658
37,103.041950113
38,105.717687075
39,108.837868481
40,111.695011338
41,114.157596372
42,116.87414966
43,119.472789116
44,122.166666667
45,124.896825397
46,127.468253968
47,130.066893424
48,132.606575964
49,135.29138322
50,137.785714286
51,140.325396825
52,143.046485261
53,145.595238095
54,148.139455782
55,150.710884354
56,153.422902494
57,155.930839002
58,158.611111111
59,161.155328798
60,163.699546485
61,166.207482993
62,168.878684807
63,171.354875283
