,time
0,1.43696145125
1,4.30317460317
2,7.110430839
3,9.92675736961
4,12.1503776242
5,14.5798185941
6,16.9471655329
7,19.4414965986
8,21.9675736961
9,23.9536016019
10,26.312244898
11,28.674891193
12,30.7385487528
13,32.7713042206
14,35.3870748299
15,37.7997732426
16,40.162585034
17,42.4845804989
18,44.6439589277
19,47.1467120181
20,49.5548752834
21,51.7953240436
22,53.9476766513
23,55.8224489796
24,58.1308390023
25,59.7798579109
26,61.9322105186
27,64.8383219955
28,67.2918367347
29,69.6319727891
30,72.0718820862
31,74.1520188721
32,76.7209558555
33,78.7344470046
34,81.1285714286
35,83.3168751372
36,85.4692277449
37,87.482718894
38,89.8995464853
39,91.926285568
40,94.4755102041
41,96.7170058884
42,98.8700680272
43,100.743988187
44,103.151247166
45,105.654648526
46,107.617630385
47,109.839413722
48,112.194331066
49,114.282980396
50,116.713055921
51,118.95170068
52,121.364914783
53,123.400680272
54,125.461327811
55,127.59569161
56,129.557740838
57,131.677324263
58,133.445861678
59,135.806506474
