,time
0,0.132348035989
1,1.55766439909
2,2.90584692658
3,4.33641772121
4,5.90110452783
5,7.54405895692
6,9.07518347841
7,10.5599319728
8,12.0704410797
9,13.456306537
10,15.1998146929
11,16.8501814059
12,18.3738936435
13,19.8938751128
14,21.5032672567
15,23.267414966
16,24.5879355326
17,26.1079170019
18,27.8067198205
19,29.3036961451
20,30.7125667471
21,32.3666642284
22,33.9885034014
23,35.4960378417
24,36.881903299
25,38.4912954429
26,40.0559822495
27,41.5312583815
28,43.1086848073
29,44.6606319947
30,46.180613464
31,47.7481405896
32,49.2205764026
