,time
0,0.112698412698
1,2.86553287982
2,5.59115646259
3,8.55714285714
4,11.5594104308
5,14.3213151927
6,17.0560090703
7,19.7544217687
8,22.6024943311
9,25.1467120181
10,27.8315192744
11,30.4346938776
12,33.1875283447
13,35.8768707483
14,38.416553288
15,41.0605442177
16,43.6319727891
17,46.2260770975
18,48.7884353741
19,51.3054421769
20,53.7770975057
21,56.2260770975
22,58.7839002268
23,61.4188208617
24,63.9267573696
25,66.8337868481
26,69.1965986395
27,71.8179138322
28,74.1761904762
29,76.752154195
30,79.3780045351
31,82.0265306122
32,84.7702947846
