,time
0,1.110430839
1,4.27596371882
2,7.58662131519
3,11.2873015873
4,14.7249433107
5,18.7839002268
6,22.4936507937
7,26.1444444444
8,29.8360544218
9,33.5140589569
10,37.3689342404
11,40.9380952381
12,44.7068027211
13,48.2170068027
14,51.7725623583
15,55.468707483
16,58.9380952381
17,62.393877551
18,65.9947845805
19,69.7090702948
20,73.2736961451
21,76.7884353741
22,80.2532879819
23,83.9040816327
24,87.2328798186
25,90.7793650794
26,94.498185941
27,98.0628117914
28,101.654648526
29,105.396145125
