,time
0,0.0265306122449
1,4.43922902494
2,9.53673469388
3,14.5480725624
4,19.2646258503
5,24.0718820862
6,29.5594104308
7,34.8519274376
8,39.9947845805
9,45.0287981859
10,49.9222222222
11,54.8473922902
12,59.6274376417
13,64.7975056689
14,70.1081632653
15,75.4188208617
16,80.5979591837
17,85.9630385488
18,91.6818594104
19,96.9562358277
20,102.461904762
21,107.849659864
22,113.38707483
23,118.371201814
24,124.026530612
25,129.251020408
26,134.566213152
27,139.341723356
28,144.375736961
29,149.096825397
30,154.094557823
31,159.423356009
32,164.824716553
33,170.389342404
34,176.076417234
35,182.03106576
36,187.772562358
37,193.677324263
38,198.987981859
