,time
0,0.0265306122449
1,4.09002267574
2,8.0537414966
3,12.2396825397
4,16.901814059
5,21.4142857143
6,25.677324263
7,29.953968254
8,34.5344671202
9,38.8746031746
10,43.5458049887
11,48.5299319728
12,53.8224489796
13,59.1829931973
14,63.8587301587
15,68.9335600907
16,73.7725623583
17,78.7430839002
18,83.5412698413
19,88.4074829932
20,93.5321995465
21,98.5117913832
22,103.745351474
23,109.205668934
24,114.285034014
25,119.436961451
26,124.593424036
27,129.600226757
28,134.620634921
29,139.573015873
30,144.720408163
31,149.627437642
32,154.439229025
33,159.269160998
34,164.026530612
35,167.90861678
36,172.579818594
