,time
0,0.053514739229
1,5.17369614512
2,9.89024943311
3,14.6975056689
4,19.6181405896
5,24.3664399093
6,29.2145124717
7,33.8222222222
8,38.3437641723
9,43.3278911565
10,48.2439909297
11,53.3278911565
12,58.2666666667
13,62.9741496599
14,67.980952381
15,72.9968253968
16,77.6952380952
17,82.8653061224
18,87.8131519274
19,92.7201814059
20,97.5455782313
21,102.389115646
22,107.382312925
23,112.45260771
24,117.28707483
25,122.112471655
26,127.073922902
27,132.171428571
28,137.073922902
29,142.298412698
30,147.232653061
31,152.085260771
32,156.860770975
33,161.82675737
34,166.688435374
35,171.627210884
36,176.080725624
37,181.146485261
38,186.13968254
39,191.690702948
40,196.135147392
41,200.906122449
42,205.740589569
43,210.466213152
44,215.132879819
45,219.890249433
46,224.674829932
47,229.640816327
48,234.801814059
49,239.79047619
50,244.715646259
51,249.813151927
52,254.711111111
53,259.804081633
54,264.779138322
55,269.822222222
56,274.86984127
57,279.80861678
58,284.76553288
59,289.341496599
60,294.030839002
61,299.010430839
62,303.853968254
63,308.85170068
64,313.518367347
65,317.967346939
66,322.951473923
67,327.586394558
68,332.380045351
69,336.865306122
70,341.586394558
71,346.284807256
72,350.502494331
73,354.829024943
74,359.47755102
75,363.70430839
76,368.076190476
77,372.779138322
