,time
0,1.06031746032
1,4.51609977324
2,8.08526077098
3,11.6317460317
4,15.0965986395
5,18.5977324263
6,22.0535147392
7,25.5274376417
8,28.9242630385
9,32.4072562358
10,35.8721088435
11,39.4095238095
12,42.906122449
13,46.3891156463
14,49.9083900227
15,53.4594104308
16,56.9560090703
17,60.5387755102
18,64.0217687075
19,67.3414965986
20,70.7201814059
21,74.2394557823
22,77.577324263
23,80.8426303855
24,84.2802721088
25,87.6544217687
26,91.0557823129
27,94.293877551
28,97.8358276644
29,101.16462585
30,104.620408163
31,108.03537415
