,time
0,0.0
1,3.07868480726
2,6.33492063492
3,9.62290249433
4,13.0333333333
5,16.3303854875
6,19.6002267574
7,22.8700680272
8,25.826984127
9,28.9698412698
10,32.1580498866
11,35.2873015873
12,38.3621315193
13,41.6229024943
14,45.1195011338
15,48.5934240363
16,51.9947845805
17,55.5684807256
18,59.1467120181
19,62.7702947846
20,66.266893424
21,69.8678004535
22,73.573015873
23,77.2691609977
24,80.774829932
25,84.416553288
26,87.9993197279
27,91.722675737
28,95.3916099773
29,99.0968253968
30,102.7430839
31,106.285034014
32,109.740816327
33,113.232879819
34,116.752154195
35,120.393877551
36,124.321315193
