,time
0,0.498185941043
1,3.86780045351
2,7.40975056689
3,10.9879818594
4,14.5480725624
5,18.2941043084
6,21.9448979592
7,25.5866213152
8,29.364399093
9,33.087755102
10,36.7884353741
11,40.289569161
12,43.9902494331
13,47.8541950113
14,51.3371882086
15,54.7702947846
16,58.3439909297
17,61.8950113379
18,65.4823129252
19,68.9925170068
20,72.3349206349
21,76.0446712018
22,79.5820861678
23,83.0514739229
24,86.5843537415
25,90.0854875283
26,93.6002267574
27,97.2328798186
28,100.715873016
29,104.148979592
30,107.740816327
31,111.05600907
32,114.44829932
33,117.863265306
