,time
0,0.0
1,2.45260770975
2,4.25243215566
3,6.07490307951
4,7.89737400336
5,10.166893424
6,12.0485577744
7,13.7697803136
8,15.997244776
9,18.1234608539
10,19.8446833931
11,21.5659059323
12,23.6181405896
13,25.3120961646
14,28.0671201814
15,30.0707702436
16,32.1170068027
17,33.8169604759
18,35.7406797845
19,37.7179138322
20,39.3856216322
21,41.5365079365
22,43.1318118645
23,44.6505376344
24,46.4843537415
25,48.1942310975
26,50.0167020213
27,52.166893424
28,53.661643869
29,55.8891083315
30,57.3006802721
31,59.0278082559
32,61.0527759491
33,62.6884353741
34,64.4952210275
35,66.115195182
36,67.6952380952
37,69.3551434911
38,70.9751176456
39,72.756462585
40,74.9238046473
41,76.5437788018
42,78.3662497257
43,80.0489795918
44,81.8086948041
45,83.7723356009
46,85.2511398825
47,86.871114037
48,88.4390022676
49,90.0098139614
50,91.8322848853
51,93.4503401361
52,95.173481579
53,96.6922073489
54,98.2077097506
55,99.8309072733
56,101.237188209
57,102.767110428
58,104.285836198
59,105.799546485
60,107.424536123
61,108.639516739
62,110.360739278
63,112.185034014
