,time
0,0.597959183673
1,2.97891156463
2,5.17832963532
3,7.53211583319
4,9.81865099684
5,12.0401360544
6,14.2572192557
7,16.5163265306
8,18.6957875145
9,20.7805695755
10,22.9998537049
11,25.2863888686
12,27.5820861678
13,29.7922081616
14,32.0265306122
15,34.2307764205
16,36.4800453515
17,38.5348426109
18,40.9063492063
19,42.9734108697
20,45.1254439649
21,47.4119791286
22,49.631263258
23,51.8405895692
24,53.8680784142
25,56.0873625436
26,58.4074829932
27,60.4586797682
28,62.6779638976
29,64.7627459586
30,66.9517006803
31,68.9995611148
32,71.2188452442
33,73.2363762709
