,time
0,0.167120181406
1,6.00385487528
2,11.1920634921
3,16.3485260771
4,21.8541950113
5,27.1739229025
6,32.1081632653
7,37.3916099773
8,42.5843537415
9,47.8678004535
10,52.8337868481
11,57.7952380952
12,62.9562358277
13,67.80430839
14,72.6297052154
15,77.6954648526
16,83.0151927438
17,87.9675736961
18,92.8065759637
19,97.7090702948
20,102.888208617
21,107.831519274
22,112.919954649
23,117.71814059
24,122.974376417
25,128.108163265
26,133.378004535
27,138.289569161
28,142.983446712
29,147.940362812
30,152.661451247
31,157.754421769
32,161.182993197
33,165.427891156
34,169.663718821
35,174.176190476
36,178.443764172
