,time
0,0.0
1,3.10997732426
2,6.2074829932
3,9.40476190476
4,12.8378684807
5,16.1530612245
6,19.373015873
7,22.8378684807
8,26.3934240363
9,29.8900226757
10,33.3231292517
11,36.701814059
12,40.2210884354
13,44.4433106576
14,47.7267573696
15,50.9875283447
16,54.2800453515
17,57.6632653061
18,60.8741496599
19,64.2800453515
20,67.4591836735
21,70.6609977324
22,73.7630385488
23,77.1371882086
24,80.3253968254
25,83.5317460317
26,87.0646258503
27,90.216553288
28,93.1689342404
29,96.3616780045
30,99.5861678005
31,103.023809524
32,106.35260771
33,109.436507937
34,112.565759637
35,115.799319728
36,118.778911565
37,121.858276644
38,125.096371882
39,128.425170068
40,131.39569161
41,134.443310658
42,137.654195011
43,140.792517007
44,143.921768707
45,147.037414966
46,150.089569161
47,153.391156463
48,156.64739229
49,159.799319728
50,163.046485261
51,166.302721088
52,169.386621315
53,172.470521542
54,175.477324263
55,178.484126984
56,181.572562358
57,184.724489796
58,187.772108844
59,190.765306122
60,193.844671202
61,196.774376417
62,199.695011338
63,202.869614512
